Pol Year,Issue Age,Prem Term,Value
81,20,55,600
82,20,55,610
83,20,55,620
84,20,55,630
85,20,55,640
86,20,55,650
87,20,55,660
88,20,55,670
89,20,55,680
90,20,55,690
91,20,55,700
92,20,55,710
93,20,55,720
94,20,55,730
95,20,55,740
96,20,55,750
97,20,55,760
98,20,55,770
99,20,55,780
100,20,55,790
101,20,55,800
102,20,55,810
103,20,55,820
104,20,55,830
105,20,55,840
106,20,55,850
107,20,55,860
108,20,55,870
109,20,55,880
110,20,55,890
111,20,55,900
112,20,55,910
113,20,55,920
114,20,55,930
115,20,55,940
116,20,55,950
117,20,55,960
118,20,55,970
119,20,55,980
120,20,55,1000
1,21,55,0
2,21,55,0
3,21,55,0
4,21,55,0
5,21,55,0
6,21,55,10
7,21,55,15
8,21,55,20
9,21,55,25
10,21,55,30
11,21,55,35
12,21,55,40
13,21,55,45
14,21,55,50
15,21,55,55
16,21,55,60
17,21,55,65
18,21,55,70
19,21,55,75
20,21,55,80
21,21,55,85
22,21,55,90
23,21,55,95
24,21,55,100
25,21,55,105
26,21,55,110
27,21,55,115
28,21,55,120
29,21,55,125
30,21,55,130
31,21,55,135
32,21,55,140
33,21,55,145
34,21,55,150
35,21,55,155
36,21,55,160
37,21,55,165
38,21,55,170
39,21,55,180
40,21,55,190
41,21,55,200
42,21,55,210
43,21,55,220
44,21,55,230
45,21,55,240
46,21,55,250
47,21,55,260
48,21,55,270
49,21,55,280
50,21,55,290
51,21,55,300
52,21,55,310
53,21,55,320
54,21,55,330
55,21,55,340
56,21,55,350
57,21,55,360
58,21,55,370
59,21,55,380
60,21,55,390
61,21,55,400
62,21,55,410
63,21,55,420
64,21,55,430
65,21,55,440
66,21,55,450
67,21,55,460
68,21,55,470
69,21,55,480
70,21,55,490
71,21,55,500
72,21,55,510
73,21,55,520
74,21,55,530
75,21,55,540
76,21,55,550
77,21,55,560
78,21,55,570
79,21,55,580
80,21,55,590
81,21,55,600
82,21,55,610
83,21,55,620
84,21,55,630
85,21,55,640
86,21,55,650
87,21,55,660
88,21,55,670
89,21,55,680
90,21,55,690
91,21,55,700
92,21,55,710
93,21,55,720
94,21,55,730
95,21,55,740
96,21,55,750
97,21,55,760
98,21,55,770
99,21,55,780
100,21,55,790
101,21,55,800
102,21,55,810
103,21,55,820
104,21,55,830
105,21,55,840
106,21,55,850
107,21,55,860
108,21,55,870
109,21,55,880
110,21,55,890
111,21,55,900
112,21,55,910
113,21,55,920
114,21,55,930
115,21,55,940
116,21,55,950
117,21,55,960
118,21,55,970
119,21,55,980
120,21,55,1000
1,22,55,0
2,22,55,0
3,22,55,0
4,22,55,0
5,22,55,0
6,22,55,10
7,22,55,15
8,22,55,20
9,22,55,25
10,22,55,30
11,22,55,35
12,22,55,40
13,22,55,45
14,22,55,50
15,22,55,55
16,22,55,60
17,22,55,65
18,22,55,70
19,22,55,75
20,22,55,80
21,22,55,85
22,22,55,90
23,22,55,95
24,22,55,100
25,22,55,105
26,22,55,110
27,22,55,115
28,22,55,120
29,22,55,125
30,22,55,130
31,22,55,135
32,22,55,140
33,22,55,145
34,22,55,150
35,22,55,155
36,22,55,160
37,22,55,165
38,22,55,170
39,22,55,180
40,22,55,190
41,22,55,200
42,22,55,210
43,22,55,220
44,22,55,230
45,22,55,240
46,22,55,250
47,22,55,260
48,22,55,270
49,22,55,280
50,22,55,290
51,22,55,300
52,22,55,310
53,22,55,320
54,22,55,330
55,22,55,340
56,22,55,350
57,22,55,360
58,22,55,370
59,22,55,380
60,22,55,390
61,22,55,400
62,22,55,410
63,22,55,420
64,22,55,430
65,22,55,440
66,22,55,450
67,22,55,460
68,22,55,470
69,22,55,480
70,22,55,490
71,22,55,500
72,22,55,510
73,22,55,520
74,22,55,530
75,22,55,540
76,22,55,550
77,22,55,560
78,22,55,570
79,22,55,580
80,22,55,590
81,22,55,600
82,22,55,610
83,22,55,620
84,22,55,630
85,22,55,640
86,22,55,650
87,22,55,660
88,22,55,670
89,22,55,680
90,22,55,690
91,22,55,700
92,22,55,710
93,22,55,720
94,22,55,730
95,22,55,740
96,22,55,750
97,22,55,760
98,22,55,770
99,22,55,780
100,22,55,790
101,22,55,800
102,22,55,810
103,22,55,820
104,22,55,830
105,22,55,840
106,22,55,850
107,22,55,860
108,22,55,870
109,22,55,880
110,22,55,890
111,22,55,900
112,22,55,910
113,22,55,920
114,22,55,930
115,22,55,940
116,22,55,950
117,22,55,960
118,22,55,970
119,22,55,980
120,22,55,1000
1,23,55,0
2,23,55,0
3,23,55,0
4,23,55,0
5,23,55,0
6,23,55,10
7,23,55,15
8,23,55,20
9,23,55,25
10,23,55,30
11,23,55,35
12,23,55,40
13,23,55,45
14,23,55,50
15,23,55,55
16,23,55,60
17,23,55,65
18,23,55,70
19,23,55,75
20,23,55,80
21,23,55,85
22,23,55,90
23,23,55,95
24,23,55,100
25,23,55,105
26,23,55,110
27,23,55,115
28,23,55,120
29,23,55,125
30,23,55,130
31,23,55,135
32,23,55,140
33,23,55,145
34,23,55,150
35,23,55,155
36,23,55,160
37,23,55,165
38,23,55,170
39,23,55,180
40,23,55,190
41,23,55,200
42,23,55,210
43,23,55,220
44,23,55,230
45,23,55,240
46,23,55,250
47,23,55,260
48,23,55,270
49,23,55,280
50,23,55,290
51,23,55,300
52,23,55,310
53,23,55,320
54,23,55,330
55,23,55,340
56,23,55,350
57,23,55,360
58,23,55,370
59,23,55,380
60,23,55,390
61,23,55,400
62,23,55,410
63,23,55,420
64,23,55,430
65,23,55,440
66,23,55,450
67,23,55,460
68,23,55,470
69,23,55,480
70,23,55,490
71,23,55,500
72,23,55,510
73,23,55,520
74,23,55,530
75,23,55,540
76,23,55,550
77,23,55,560
78,23,55,570
79,23,55,580
80,23,55,590
81,23,55,600
82,23,55,610
83,23,55,620
84,23,55,630
85,23,55,640
86,23,55,650
87,23,55,660
88,23,55,670
89,23,55,680
90,23,55,690
91,23,55,700
92,23,55,710
93,23,55,720
94,23,55,730
95,23,55,740
96,23,55,750
97,23,55,760
98,23,55,770
99,23,55,780
100,23,55,790
101,23,55,800
102,23,55,810
103,23,55,820
104,23,55,830
105,23,55,840
106,23,55,850
107,23,55,860
108,23,55,870
109,23,55,880
110,23,55,890
111,23,55,900
112,23,55,910
113,23,55,920
114,23,55,930
115,23,55,940
116,23,55,950
117,23,55,960
118,23,55,970
119,23,55,980
120,23,55,1000
1,24,55,0
2,24,55,0
3,24,55,0
4,24,55,0
5,24,55,0
6,24,55,10
7,24,55,15
8,24,55,20
9,24,55,25
10,24,55,30
11,24,55,35
12,24,55,40
13,24,55,45
14,24,55,50
15,24,55,55
16,24,55,60
17,24,55,65
18,24,55,70
19,24,55,75
20,24,55,80
21,24,55,85
22,24,55,90
23,24,55,95
24,24,55,100
25,24,55,105
26,24,55,110
27,24,55,115
28,24,55,120
29,24,55,125
30,24,55,130
31,24,55,135
32,24,55,140
33,24,55,145
34,24,55,150
35,24,55,155
36,24,55,160
37,24,55,165
38,24,55,170
39,24,55,180
40,24,55,190
41,24,55,200
42,24,55,210
43,24,55,220
44,24,55,230
45,24,55,240
46,24,55,250
47,24,55,260
48,24,55,270
49,24,55,280
50,24,55,290
51,24,55,300
52,24,55,310
53,24,55,320
54,24,55,330
55,24,55,340
56,24,55,350
57,24,55,360
58,24,55,370
59,24,55,380
60,24,55,390
61,24,55,400
62,24,55,410
63,24,55,420
64,24,55,430
65,24,55,440
66,24,55,450
67,24,55,460
68,24,55,470
69,24,55,480
70,24,55,490
71,24,55,500
72,24,55,510
73,24,55,520
74,24,55,530
75,24,55,540
76,24,55,550
77,24,55,560
78,24,55,570
79,24,55,580
80,24,55,590
81,24,55,600
82,24,55,610
83,24,55,620
84,24,55,630
85,24,55,640
86,24,55,650
87,24,55,660
88,24,55,670
89,24,55,680
90,24,55,690
91,24,55,700
92,24,55,710
93,24,55,720
94,24,55,730
95,24,55,740
96,24,55,750
97,24,55,760
98,24,55,770
99,24,55,780
100,24,55,790
101,24,55,800
102,24,55,810
103,24,55,820
104,24,55,830
105,24,55,840
106,24,55,850
107,24,55,860
108,24,55,870
109,24,55,880
110,24,55,890
111,24,55,900
112,24,55,910
113,24,55,920
114,24,55,930
115,24,55,940
116,24,55,950
117,24,55,960
118,24,55,970
119,24,55,980
120,24,55,1000
1,25,55,0
2,25,55,0
3,25,55,0
4,25,55,0
5,25,55,0
6,25,55,10
7,25,55,15
8,25,55,20
9,25,55,25
10,25,55,30
11,25,55,35
12,25,55,40
13,25,55,45
14,25,55,50
15,25,55,55
16,25,55,60
17,25,55,65
18,25,55,70
19,25,55,75
20,25,55,80
21,25,55,85
22,25,55,90
23,25,55,95
24,25,55,100
25,25,55,105
26,25,55,110
27,25,55,115
28,25,55,120
29,25,55,125
30,25,55,130
31,25,55,135
32,25,55,140
33,25,55,145
34,25,55,150
35,25,55,155
36,25,55,160
37,25,55,165
38,25,55,170
39,25,55,180
40,25,55,190
41,25,55,200
42,25,55,210
43,25,55,220
44,25,55,230
45,25,55,240
46,25,55,250
47,25,55,260
48,25,55,270
49,25,55,280
50,25,55,290
51,25,55,300
52,25,55,310
53,25,55,320
54,25,55,330
55,25,55,340
56,25,55,350
57,25,55,360
58,25,55,370
59,25,55,380
60,25,55,390
61,25,55,400
62,25,55,410
63,25,55,420
64,25,55,430
65,25,55,440
66,25,55,450
67,25,55,460
68,25,55,470
69,25,55,480
70,25,55,490
71,25,55,500
72,25,55,510
73,25,55,520
74,25,55,530
75,25,55,540
76,25,55,550
77,25,55,560
78,25,55,570
79,25,55,580
80,25,55,590
81,25,55,600
82,25,55,610
83,25,55,620
84,25,55,630
85,25,55,640
86,25,55,650
87,25,55,660
88,25,55,670
89,25,55,680
90,25,55,690
91,25,55,700
92,25,55,710
93,25,55,720
94,25,55,730
95,25,55,740
96,25,55,750
97,25,55,760
98,25,55,770
99,25,55,780
100,25,55,790
101,25,55,800
102,25,55,810
103,25,55,820
104,25,55,830
105,25,55,840
106,25,55,850
107,25,55,860
108,25,55,870
109,25,55,880
110,25,55,890
111,25,55,900
112,25,55,910
113,25,55,920
114,25,55,930
115,25,55,940
116,25,55,950
117,25,55,960
118,25,55,970
119,25,55,980
120,25,55,1000
1,26,55,0
2,26,55,0
3,26,55,0
4,26,55,0
5,26,55,0
6,26,55,10
7,26,55,15
8,26,55,20
9,26,55,25
10,26,55,30
11,26,55,35
12,26,55,40
13,26,55,45
14,26,55,50
15,26,55,55
16,26,55,60
17,26,55,65
18,26,55,70
19,26,55,75
20,26,55,80
21,26,55,85
22,26,55,90
23,26,55,95
24,26,55,100
25,26,55,105
26,26,55,110
27,26,55,115
28,26,55,120
29,26,55,125
30,26,55,130
31,26,55,135
32,26,55,140
33,26,55,145
34,26,55,150
35,26,55,155
36,26,55,160
37,26,55,165
38,26,55,170
39,26,55,180
40,26,55,190
41,26,55,200
42,26,55,210
43,26,55,220
44,26,55,230
45,26,55,240
46,26,55,250
47,26,55,260
48,26,55,270
49,26,55,280
50,26,55,290
51,26,55,300
52,26,55,310
53,26,55,320
54,26,55,330
55,26,55,340
56,26,55,350
57,26,55,360
58,26,55,370
59,26,55,380
60,26,55,390
61,26,55,400
62,26,55,410
63,26,55,420
64,26,55,430
65,26,55,440
66,26,55,450
67,26,55,460
68,26,55,470
69,26,55,480
70,26,55,490
71,26,55,500
72,26,55,510
73,26,55,520
74,26,55,530
75,26,55,540
76,26,55,550
77,26,55,560
78,26,55,570
79,26,55,580
80,26,55,590
81,26,55,600
82,26,55,610
83,26,55,620
84,26,55,630
85,26,55,640
86,26,55,650
87,26,55,660
88,26,55,670
89,26,55,680
90,26,55,690
91,26,55,700
92,26,55,710
93,26,55,720
94,26,55,730
95,26,55,740
96,26,55,750
97,26,55,760
98,26,55,770
99,26,55,780
100,26,55,790
101,26,55,800
102,26,55,810
103,26,55,820
104,26,55,830
105,26,55,840
106,26,55,850
107,26,55,860
108,26,55,870
109,26,55,880
110,26,55,890
111,26,55,900
112,26,55,910
113,26,55,920
114,26,55,930
115,26,55,940
116,26,55,950
117,26,55,960
118,26,55,970
119,26,55,980
120,26,55,1000
1,27,55,0
2,27,55,0
3,27,55,0
4,27,55,0
5,27,55,0
6,27,55,10
7,27,55,15
8,27,55,20
9,27,55,25
10,27,55,30
11,27,55,35
12,27,55,40
13,27,55,45
14,27,55,50
15,27,55,55
16,27,55,60
17,27,55,65
18,27,55,70
19,27,55,75
20,27,55,80
21,27,55,85
22,27,55,90
23,27,55,95
24,27,55,100
25,27,55,105
26,27,55,110
27,27,55,115
28,27,55,120
29,27,55,125
30,27,55,130
31,27,55,135
32,27,55,140
33,27,55,145
34,27,55,150
35,27,55,155
36,27,55,160
37,27,55,165
38,27,55,170
39,27,55,180
40,27,55,190
41,27,55,200
42,27,55,210
43,27,55,220
44,27,55,230
45,27,55,240
46,27,55,250
47,27,55,260
48,27,55,270
49,27,55,280
50,27,55,290
51,27,55,300
52,27,55,310
53,27,55,320
54,27,55,330
55,27,55,340
56,27,55,350
57,27,55,360
58,27,55,370
59,27,55,380
60,27,55,390
61,27,55,400
62,27,55,410
63,27,55,420
64,27,55,430
65,27,55,440
66,27,55,450
67,27,55,460
68,27,55,470
69,27,55,480
70,27,55,490
71,27,55,500
72,27,55,510
73,27,55,520
74,27,55,530
75,27,55,540
76,27,55,550
77,27,55,560
78,27,55,570
79,27,55,580
80,27,55,590
81,27,55,600
82,27,55,610
83,27,55,620
84,27,55,630
85,27,55,640
86,27,55,650
87,27,55,660
88,27,55,670
89,27,55,680
90,27,55,690
91,27,55,700
92,27,55,710
93,27,55,720
94,27,55,730
95,27,55,740
96,27,55,750
97,27,55,760
98,27,55,770
99,27,55,780
100,27,55,790
101,27,55,800
102,27,55,810
103,27,55,820
104,27,55,830
105,27,55,840
106,27,55,850
107,27,55,860
108,27,55,870
109,27,55,880
110,27,55,890
111,27,55,900
112,27,55,910
113,27,55,920
114,27,55,930
115,27,55,940
116,27,55,950
117,27,55,960
118,27,55,970
119,27,55,980
120,27,55,1000
1,28,55,0
2,28,55,0
3,28,55,0
4,28,55,0
5,28,55,0
6,28,55,10
7,28,55,15
8,28,55,20
9,28,55,25
10,28,55,30
11,28,55,35
12,28,55,40
13,28,55,45
14,28,55,50
15,28,55,55
16,28,55,60
17,28,55,65
18,28,55,70
19,28,55,75
20,28,55,80
21,28,55,85
22,28,55,90
23,28,55,95
24,28,55,100
25,28,55,105
26,28,55,110
27,28,55,115
28,28,55,120
29,28,55,125
30,28,55,130
31,28,55,135
32,28,55,140
33,28,55,145
34,28,55,150
35,28,55,155
36,28,55,160
37,28,55,165
38,28,55,170
39,28,55,180
40,28,55,190
41,28,55,200
42,28,55,210
43,28,55,220
44,28,55,230
45,28,55,240
46,28,55,250
47,28,55,260
48,28,55,270
49,28,55,280
50,28,55,290
51,28,55,300
52,28,55,310
53,28,55,320
54,28,55,330
55,28,55,340
56,28,55,350
57,28,55,360
58,28,55,370
59,28,55,380
60,28,55,390
61,28,55,400
62,28,55,410
63,28,55,420
64,28,55,430
65,28,55,440
66,28,55,450
67,28,55,460
68,28,55,470
69,28,55,480
70,28,55,490
71,28,55,500
72,28,55,510
73,28,55,520
74,28,55,530
75,28,55,540
76,28,55,550
77,28,55,560
78,28,55,570
79,28,55,580
80,28,55,590
81,28,55,600
82,28,55,610
83,28,55,620
84,28,55,630
85,28,55,640
86,28,55,650
87,28,55,660
88,28,55,670
89,28,55,680
90,28,55,690
91,28,55,700
92,28,55,710
93,28,55,720
94,28,55,730
95,28,55,740
96,28,55,750
97,28,55,760
98,28,55,770
99,28,55,780
100,28,55,790
101,28,55,800
102,28,55,810
103,28,55,820
104,28,55,830
105,28,55,840
106,28,55,850
107,28,55,860
108,28,55,870
109,28,55,880
110,28,55,890
111,28,55,900
112,28,55,910
113,28,55,920
114,28,55,930
115,28,55,940
116,28,55,950
117,28,55,960
118,28,55,970
119,28,55,980
120,28,55,1000
1,29,55,0
2,29,55,0
3,29,55,0
4,29,55,0
5,29,55,0
6,29,55,10
7,29,55,15
8,29,55,20
9,29,55,25
10,29,55,30
11,29,55,35
12,29,55,40
13,29,55,45
14,29,55,50
15,29,55,55
16,29,55,60
17,29,55,65
18,29,55,70
19,29,55,75
20,29,55,80
21,29,55,85
22,29,55,90
23,29,55,95
24,29,55,100
25,29,55,105
26,29,55,110
27,29,55,115
28,29,55,120
29,29,55,125
30,29,55,130
31,29,55,135
32,29,55,140
33,29,55,145
34,29,55,150
35,29,55,155
36,29,55,160
37,29,55,165
38,29,55,170
39,29,55,180
40,29,55,190
41,29,55,200
42,29,55,210
43,29,55,220
44,29,55,230
45,29,55,240
46,29,55,250
47,29,55,260
48,29,55,270
49,29,55,280
50,29,55,290
51,29,55,300
52,29,55,310
53,29,55,320
54,29,55,330
55,29,55,340
56,29,55,350
57,29,55,360
58,29,55,370
59,29,55,380
60,29,55,390
61,29,55,400
62,29,55,410
63,29,55,420
64,29,55,430
65,29,55,440
66,29,55,450
67,29,55,460
68,29,55,470
69,29,55,480
70,29,55,490
71,29,55,500
72,29,55,510
73,29,55,520
74,29,55,530
75,29,55,540
76,29,55,550
77,29,55,560
78,29,55,570
79,29,55,580
80,29,55,590
81,29,55,600
82,29,55,610
83,29,55,620
84,29,55,630
85,29,55,640
86,29,55,650
87,29,55,660
88,29,55,670
89,29,55,680
90,29,55,690
91,29,55,700
92,29,55,710
93,29,55,720
94,29,55,730
95,29,55,740
96,29,55,750
97,29,55,760
98,29,55,770
99,29,55,780
100,29,55,790
101,29,55,800
102,29,55,810
103,29,55,820
104,29,55,830
105,29,55,840
106,29,55,850
107,29,55,860
108,29,55,870
109,29,55,880
110,29,55,890
111,29,55,900
112,29,55,910
113,29,55,920
114,29,55,930
115,29,55,940
116,29,55,950
117,29,55,960
118,29,55,970
119,29,55,980
120,29,55,1000
1,30,55,0
2,30,55,0
3,30,55,0
4,30,55,0
5,30,55,0
6,30,55,10
7,30,55,15
8,30,55,20
9,30,55,25
10,30,55,30
11,30,55,35
12,30,55,40
13,30,55,45
14,30,55,50
15,30,55,55
16,30,55,60
17,30,55,65
18,30,55,70
19,30,55,75
20,30,55,80
21,30,55,85
22,30,55,90
23,30,55,95
24,30,55,100
25,30,55,105
26,30,55,110
27,30,55,115
28,30,55,120
29,30,55,125
30,30,55,130
31,30,55,135
32,30,55,140
33,30,55,145
34,30,55,150
35,30,55,155
36,30,55,160
37,30,55,165
38,30,55,170
39,30,55,180
40,30,55,190
41,30,55,200
42,30,55,210
43,30,55,220
44,30,55,230
45,30,55,240
46,30,55,250
47,30,55,260
48,30,55,270
49,30,55,280
50,30,55,290
51,30,55,300
52,30,55,310
53,30,55,320
54,30,55,330
55,30,55,340
56,30,55,350
57,30,55,360
58,30,55,370
59,30,55,380
60,30,55,390
61,30,55,400
62,30,55,410
63,30,55,420
64,30,55,430
65,30,55,440
66,30,55,450
67,30,55,460
68,30,55,470
69,30,55,480
70,30,55,490
71,30,55,500
72,30,55,510
73,30,55,520
74,30,55,530
75,30,55,540
76,30,55,550
77,30,55,560
78,30,55,570
79,30,55,580
80,30,55,590
81,30,55,600
82,30,55,610
83,30,55,620
84,30,55,630
85,30,55,640
86,30,55,650
87,30,55,660
88,30,55,670
89,30,55,680
90,30,55,690
91,30,55,700
92,30,55,710
93,30,55,720
94,30,55,730
95,30,55,740
96,30,55,750
97,30,55,760
98,30,55,770
99,30,55,780
100,30,55,790
101,30,55,800
102,30,55,810
103,30,55,820
104,30,55,830
105,30,55,840
106,30,55,850
107,30,55,860
108,30,55,870
109,30,55,880
110,30,55,890
111,30,55,900
112,30,55,910
113,30,55,920
114,30,55,930
115,30,55,940
116,30,55,950
117,30,55,960
118,30,55,970
119,30,55,980
120,30,55,1000
1,31,55,0
2,31,55,0
3,31,55,0
4,31,55,0
5,31,55,0
6,31,55,10
7,31,55,15
8,31,55,20
9,31,55,25
10,31,55,30
11,31,55,35
12,31,55,40
13,31,55,45
14,31,55,50
15,31,55,55
16,31,55,60
17,31,55,65
18,31,55,70
19,31,55,75
20,31,55,80
21,31,55,85
22,31,55,90
23,31,55,95
24,31,55,100
25,31,55,105
26,31,55,110
27,31,55,115
28,31,55,120
29,31,55,125
30,31,55,130
31,31,55,135
32,31,55,140
33,31,55,145
34,31,55,150
35,31,55,155
36,31,55,160
37,31,55,165
38,31,55,170
39,31,55,180
40,31,55,190
41,31,55,200
42,31,55,210
43,31,55,220
44,31,55,230
45,31,55,240
46,31,55,250
47,31,55,260
48,31,55,270
49,31,55,280
50,31,55,290
51,31,55,300
52,31,55,310
53,31,55,320
54,31,55,330
55,31,55,340
56,31,55,350
57,31,55,360
58,31,55,370
59,31,55,380
60,31,55,390
61,31,55,400
62,31,55,410
63,31,55,420
64,31,55,430
65,31,55,440
66,31,55,450
67,31,55,460
68,31,55,470
69,31,55,480
70,31,55,490
71,31,55,500
72,31,55,510
73,31,55,520
74,31,55,530
75,31,55,540
76,31,55,550
77,31,55,560
78,31,55,570
79,31,55,580
80,31,55,590
81,31,55,600
82,31,55,610
83,31,55,620
84,31,55,630
85,31,55,640
86,31,55,650
87,31,55,660
88,31,55,670
89,31,55,680
90,31,55,690
91,31,55,700
92,31,55,710
93,31,55,720
94,31,55,730
95,31,55,740
96,31,55,750
97,31,55,760
98,31,55,770
99,31,55,780
100,31,55,790
101,31,55,800
102,31,55,810
103,31,55,820
104,31,55,830
105,31,55,840
106,31,55,850
107,31,55,860
108,31,55,870
109,31,55,880
110,31,55,890
111,31,55,900
112,31,55,910
113,31,55,920
114,31,55,930
115,31,55,940
116,31,55,950
117,31,55,960
118,31,55,970
119,31,55,980
120,31,55,1000
1,32,55,0
2,32,55,0
3,32,55,0
4,32,55,0
5,32,55,0
6,32,55,10
7,32,55,15
8,32,55,20
9,32,55,25
10,32,55,30
11,32,55,35
12,32,55,40
13,32,55,45
14,32,55,50
15,32,55,55
16,32,55,60
17,32,55,65
18,32,55,70
19,32,55,75
20,32,55,80
21,32,55,85
22,32,55,90
23,32,55,95
24,32,55,100
25,32,55,105
26,32,55,110
27,32,55,115
28,32,55,120
29,32,55,125
30,32,55,130
31,32,55,135
32,32,55,140
33,32,55,145
34,32,55,150
35,32,55,155
36,32,55,160
37,32,55,165
38,32,55,170
39,32,55,180
40,32,55,190
41,32,55,200
42,32,55,210
43,32,55,220
44,32,55,230
45,32,55,240
46,32,55,250
47,32,55,260
48,32,55,270
49,32,55,280
50,32,55,290
51,32,55,300
52,32,55,310
53,32,55,320
54,32,55,330
55,32,55,340
56,32,55,350
57,32,55,360
58,32,55,370
59,32,55,380
60,32,55,390
61,32,55,400
62,32,55,410
63,32,55,420
64,32,55,430
65,32,55,440
66,32,55,450
67,32,55,460
68,32,55,470
69,32,55,480
70,32,55,490
71,32,55,500
72,32,55,510
73,32,55,520
74,32,55,530
75,32,55,540
76,32,55,550
77,32,55,560
78,32,55,570
79,32,55,580
80,32,55,590
81,32,55,600
82,32,55,610
83,32,55,620
84,32,55,630
85,32,55,640
86,32,55,650
87,32,55,660
88,32,55,670
89,32,55,680
90,32,55,690
91,32,55,700
92,32,55,710
93,32,55,720
94,32,55,730
95,32,55,740
96,32,55,750
97,32,55,760
98,32,55,770
99,32,55,780
100,32,55,790
101,32,55,800
102,32,55,810
103,32,55,820
104,32,55,830
105,32,55,840
106,32,55,850
107,32,55,860
108,32,55,870
109,32,55,880
110,32,55,890
111,32,55,900
112,32,55,910
113,32,55,920
114,32,55,930
115,32,55,940
116,32,55,950
117,32,55,960
118,32,55,970
119,32,55,980
120,32,55,1000
1,33,55,0
2,33,55,0
3,33,55,0
4,33,55,0
5,33,55,0
6,33,55,10
7,33,55,15
8,33,55,20
9,33,55,25
10,33,55,30
11,33,55,35
12,33,55,40
13,33,55,45
14,33,55,50
15,33,55,55
16,33,55,60
17,33,55,65
18,33,55,70
19,33,55,75
20,33,55,80
21,33,55,85
22,33,55,90
23,33,55,95
24,33,55,100
25,33,55,105
26,33,55,110
27,33,55,115
28,33,55,120
29,33,55,125
30,33,55,130
31,33,55,135
32,33,55,140
33,33,55,145
34,33,55,150
35,33,55,155
36,33,55,160
37,33,55,165
38,33,55,170
39,33,55,180
40,33,55,190
41,33,55,200
42,33,55,210
43,33,55,220
44,33,55,230
45,33,55,240
46,33,55,250
47,33,55,260
48,33,55,270
49,33,55,280
50,33,55,290
51,33,55,300
52,33,55,310
53,33,55,320
54,33,55,330
55,33,55,340
56,33,55,350
57,33,55,360
58,33,55,370
59,33,55,380
60,33,55,390
61,33,55,400
62,33,55,410
63,33,55,420
64,33,55,430
65,33,55,440
66,33,55,450
67,33,55,460
68,33,55,470
69,33,55,480
70,33,55,490
71,33,55,500
72,33,55,510
73,33,55,520
74,33,55,530
75,33,55,540
76,33,55,550
77,33,55,560
78,33,55,570
79,33,55,580
80,33,55,590
81,33,55,600
82,33,55,610
83,33,55,620
84,33,55,630
85,33,55,640
86,33,55,650
87,33,55,660
88,33,55,670
89,33,55,680
90,33,55,690
91,33,55,700
92,33,55,710
93,33,55,720
94,33,55,730
95,33,55,740
96,33,55,750
97,33,55,760
98,33,55,770
99,33,55,780
100,33,55,790
101,33,55,800
102,33,55,810
103,33,55,820
104,33,55,830
105,33,55,840
106,33,55,850
107,33,55,860
108,33,55,870
109,33,55,880
110,33,55,890
111,33,55,900
112,33,55,910
113,33,55,920
114,33,55,930
115,33,55,940
116,33,55,950
117,33,55,960
118,33,55,970
119,33,55,980
120,33,55,1000
1,34,55,0
2,34,55,0
3,34,55,0
4,34,55,0
5,34,55,0
6,34,55,10
7,34,55,15
8,34,55,20
9,34,55,25
10,34,55,30
11,34,55,35
12,34,55,40
13,34,55,45
14,34,55,50
15,34,55,55
16,34,55,60
17,34,55,65
18,34,55,70
19,34,55,75
20,34,55,80
21,34,55,85
22,34,55,90
23,34,55,95
24,34,55,100
25,34,55,105
26,34,55,110
27,34,55,115
28,34,55,120
29,34,55,125
30,34,55,130
31,34,55,135
32,34,55,140
33,34,55,145
34,34,55,150
35,34,55,155
36,34,55,160
37,34,55,165
38,34,55,170
39,34,55,180
40,34,55,190
41,34,55,200
42,34,55,210
43,34,55,220
44,34,55,230
45,34,55,240
46,34,55,250
47,34,55,260
48,34,55,270
49,34,55,280
50,34,55,290
51,34,55,300
52,34,55,310
53,34,55,320
54,34,55,330
55,34,55,340
56,34,55,350
57,34,55,360
58,34,55,370
59,34,55,380
60,34,55,390
61,34,55,400
62,34,55,410
63,34,55,420
64,34,55,430
65,34,55,440
66,34,55,450
67,34,55,460
68,34,55,470
69,34,55,480
70,34,55,490
71,34,55,500
72,34,55,510
73,34,55,520
74,34,55,530
75,34,55,540
76,34,55,550
77,34,55,560
78,34,55,570
79,34,55,580
80,34,55,590
81,34,55,600
82,34,55,610
83,34,55,620
84,34,55,630
85,34,55,640
86,34,55,650
87,34,55,660
88,34,55,670
89,34,55,680
90,34,55,690
91,34,55,700
92,34,55,710
93,34,55,720
94,34,55,730
95,34,55,740
96,34,55,750
97,34,55,760
98,34,55,770
99,34,55,780
100,34,55,790
101,34,55,800
102,34,55,810
103,34,55,820
104,34,55,830
105,34,55,840
106,34,55,850
107,34,55,860
108,34,55,870
109,34,55,880
110,34,55,890
111,34,55,900
112,34,55,910
113,34,55,920
114,34,55,930
115,34,55,940
116,34,55,950
117,34,55,960
118,34,55,970
119,34,55,980
120,34,55,1000
1,35,55,0
2,35,55,0
3,35,55,0
4,35,55,0
5,35,55,0
6,35,55,10
7,35,55,15
8,35,55,20
9,35,55,25
10,35,55,30
11,35,55,35
12,35,55,40
13,35,55,45
14,35,55,50
15,35,55,55
16,35,55,60
17,35,55,65
18,35,55,70
19,35,55,75
20,35,55,80
21,35,55,85
22,35,55,90
23,35,55,95
24,35,55,100
25,35,55,105
